city,edition,sport,discipline,athlete,country_code,gender,event,event_gender,medal,result
Beijing,2008,aquatics,Diving,"GALPERIN, Gleb",RUS,Men,10m platform,M,bronze,3
Beijing,2008,aquatics,Diving,"MITCHAM, Matthew",AUS,Men,10m platform,M,gold,1
Beijing,2008,aquatics,Diving,"ZHOU, Luxin",CHN,Men,10m platform,M,silver,2
Beijing,2008,aquatics,Diving,"WANG, Xin",CHN,Women,10m platform,W,bronze,3
Beijing,2008,aquatics,Diving,"CHEN, Ruolin",CHN,Women,10m platform,W,gold,1
Beijing,2008,aquatics,Diving,"HEYMANS, Emilie",CAN,Women,10m platform,W,silver,2
Beijing,2008,aquatics,Diving,"QIN, Kai",CHN,Men,3m springboard,M,bronze,3
Beijing,2008,aquatics,Diving,"HE, Chong",CHN,Men,3m springboard,M,gold,1
Beijing,2008,aquatics,Diving,"DESPATIE, Alexandre",CAN,Men,3m springboard,M,silver,2
Beijing,2008,aquatics,Diving,"WU, Minxia",CHN,Women,3m springboard,W,bronze,3
Beijing,2008,aquatics,Diving,"GUO, Jingjing",CHN,Women,3m springboard,W,gold,1
Beijing,2008,aquatics,Diving,"PAKHALINA, Julia",RUS,Women,3m springboard,W,silver,2
Beijing,2008,aquatics,Diving,"DOBROSKOK, Dmitriy",RUS,Men,synchronized diving 10m platform,M,bronze,3
Beijing,2008,aquatics,Diving,"GALPERIN, Gleb",RUS,Men,synchronized diving 10m platform,M,bronze,3
Beijing,2008,aquatics,Diving,"HUO, Liang",CHN,Men,synchronized diving 10m platform,M,gold,1
Beijing,,aquatics,Diving,"LIN, Yue",CHN,Men,synchronized diving 10m platform,M,gold,1
Beijing,2008,aquatics,Diving,"HAUSDING, Patrick",GER,Men,synchronized diving 10m platform,M,silver,2
,2008,aquatics,Diving,"KLEIN, Sascha",GER,Men,synchronized diving 10m platform,M,silver,2
Beijing,2008,aquatics,Diving,"ESPINOSA, Paola",MEX,Women,synchronized diving 10m platform,W,bronze,3
Beijing,2008,aquatics,Diving,"ORTIZ, Tatiana",MEX,Women,synchronized diving 10m platform,W,bronze,3
Beijing,2008,aquatics,Diving,"CHEN, Ruolin",CHN,Women,synchronized diving 10m platform,W,gold,1
Beijing,2008,aquatics,Diving,"WANG, Xin",CHN,Women,synchronized diving 10m platform,W,gold,1
Beijing,2008,aquatics,Diving,"COLE, Briony",AUS,Women,synchronized diving 10m platform,W,silver,2
Beijing,2008,aquatics,Diving,"WU, Melissa",AUS,Women,synchronized diving 10m platform,W,silver,2
Beijing,2008,aquatics,Diving,"KVASHA, Illya",UKR,Men,synchronized diving 3m springboard,M,bronze,3
,2008,aquatics,Diving,"PRYGOROV, Oleksiy",UKR,Men,synchronized diving 3m springboard,M,bronze,3
Beijing,2008,aquatics,Diving,"QIN, Kai",CHN,Men,synchronized diving 3m springboard,M,gold,1
Beijing,2008,aquatics,Diving,"WANG, Feng",CHN,Men,synchronized diving 3m springboard,M,gold,1
Beijing,2008,aquatics,Diving,"KUNAKOV, Yuriy",RUS,Men,synchronized diving 3m springboard,M,silver,2
Beijing,2008,aquatics,Diving,"SAUTIN, Dmitry",RUS,Men,synchronized diving 3m springboard,M,silver,2
Beijing,2008,aquatics,Diving,"FISCHER, Heike",GER,Women,synchronized diving 3m springboard,W,bronze,3
Beijing,2008,aquatics,Diving,"KOTZIAN, Ditte",GER,Women,synchronized diving 3m springboard,W,bronze,3
Beijing,2008,aquatics,Diving,"GUO, Jingjing",CHN,Women,synchronized diving 3m springboard,W,gold,1
Beijing,2008,aquatics,Diving,"WU, Minxia",CHN,Women,synchronized diving 3m springboard,W,gold,1
Beijing,2008,aquatics,Diving,"PAKHALINA, Julia",RUS,Women,synchronized diving 3m springboard,W,silver,2
Beijing,2008,aquatics,Diving,"POZDNYAKOVA, Anastasia",RUS,Women,synchronized diving 3m springboard,W,silver,2
Beijing,2008,aquatics,Swimming,"STOECKEL, Hayden",AUS,Men,100m backstroke,M,bronze,3
Beijing,2008,aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,100m backstroke,M,bronze,3
Beijing,2008,aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,100m backstroke,M,gold,1
Beijing,2008,aquatics,Swimming,"GREVERS, Matt",USA,Men,100m backstroke,M,silver,2
Beijing,2008,aquatics,Swimming,"HOELZER, Margaret",USA,Women,100m backstroke,W,bronze,3
Beijing,2008,aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m backstroke,W,gold,1
Beijing,2008,aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,100m backstroke,W,silver,2
Beijing,2008,aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,100m breaststroke,M,bronze,3
Beijing,2008,aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,100m breaststroke,M,gold,1
Beijing,2008,aquatics,Swimming,"OEN, Alexander Dale",NOR,Men,100m breaststroke,M,silver,2
Beijing,2008,aquatics,Swimming,"JUKIC, Mirna",AUT,Women,100m breaststroke,W,bronze,3
Beijing,2008,aquatics,Swimming,"JONES, Leisel",AUS,Women,100m breaststroke,W,gold,1
Beijing,2008,aquatics,Swimming,"SONI, Rebecca",USA,Women,100m breaststroke,W,silver,2
Beijing,2008,aquatics,Swimming,"LAUTERSTEIN, Andrew",AUS,Men,100m butterfly,M,bronze,3
Beijing,2008,aquatics,Swimming,"PHELPS, Michael",USA,Men,100m butterfly,M,gold,1
Beijing,2008,aquatics,Swimming,"CAVIC, Milorad",SRB,Men,100m butterfly,M,silver,2
Beijing,2008,aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,100m butterfly,W,bronze,3
Beijing,2008,aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100m butterfly,W,gold,1
Beijing,2008,aquatics,Swimming,"MAGNUSON, Christine",USA,Women,100m butterfly,W,silver,2
Beijing,2008,aquatics,Swimming,"CIELO FILHO, Cesar",BRA,Men,100m freestyle,M,bronze,3
Beijing,2008,aquatics,Swimming,"LEZAK, Jason",USA,Men,100m freestyle,M,bronze,3
Beijing,2008,aquatics,Swimming,"BERNARD, Alain",FRA,Men,100m freestyle,M,gold,1
Beijing,2008,aquatics,Swimming,"SULLIVAN, Eamon",AUS,Men,100m freestyle,M,silver,2
Beijing,2008,aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m freestyle,W,bronze,3
Beijing,2008,aquatics,Swimming,"STEFFEN, Britta",GER,Women,100m freestyle,W,gold,1
Beijing,2008,aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100m freestyle,W,silver,2
Beijing,,,,,,,,,,
Beijing,,,,,,,,,,
Beijing,,,,,,,,,,
Beijing,,,,,,,,,,
Beijing,,,,,,,,,,
Beijing,,,,,,,,,,
Beijing,,,,,,,,,,
Beijing,,,,,,,,,,
Beijing,,,,,,,,,,
Beijing,2008,aquatics,Swimming,"COCHRANE, Ryan",CAN,Men,1500m freestyle,M,bronze,3
Beijing,2008,aquatics,Swimming,"MELLOULI, Oussama",TUN,Men,1500m freestyle,M,gold,1
Beijing,2008,aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500m freestyle,M,silver,2
Beijing,2008,aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,200m backstroke,M,bronze,3
Beijing,2008,aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m backstroke,M,gold,1
Beijing,2008,aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200m backstroke,M,silver,2
Beijing,2008,aquatics,Swimming,"NAKAMURA, Reiko",JPN,Women,200m backstroke,W,bronze,3
Beijing,2008,aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m backstroke,W,gold,1
Beijing,2008,aquatics,Swimming,"HOELZER, Margaret",USA,Women,200m backstroke,W,silver,2
Beijing,2008,aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,200m breaststroke,M,bronze,3
Beijing,2008,aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,200m breaststroke,M,gold,1
Beijing,2008,aquatics,Swimming,"RICKARD, Brenton",AUS,Men,200m breaststroke,M,silver,2
,2008,aquatics,Swimming,"NORDENSTAM, Sara",NOR,Women,200m breaststroke,W,bronze,3
Beijing,2008,aquatics,Swimming,"SONI, Rebecca",USA,Women,200m breaststroke,W,gold,1
Beijing,2008,aquatics,Swimming,"JONES, Leisel",AUS,Women,200m breaststroke,W,silver,2
Beijing,2008,aquatics,Swimming,"MATSUDA, Takeshi",JPN,Men,200m butterfly,M,bronze,3
Beijing,2008,aquatics,Swimming,"PHELPS, Michael",USA,Men,200m butterfly,M,gold,1
Beijing,2008,aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200m butterfly,M,silver,2
Beijing,2008,aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,200m butterfly,W,bronze,3
Beijing,2008,aquatics,Swimming,"LIU, Zige",CHN,Women,200m butterfly,W,gold,1
Beijing,2008,aquatics,Swimming,"JIAO, Liuyang",CHN,Women,200m butterfly,W,silver,2
Beijing,2008,aquatics,Swimming,"VANDERKAAY, Peter",USA,Men,200m freestyle,M,bronze,3
Beijing,2008,aquatics,Swimming,"PHELPS, Michael",USA,Men,200m freestyle,M,gold,1
Beijing,2008,aquatics,Swimming,"PARK, Taehwan",KOR,Men,200m freestyle,M,silver,2
Beijing,2008,aquatics,Swimming,"PANG, Jiaying",CHN,Women,200m freestyle,W,bronze,3
Beijing,,aquatics,Swimming,"PELLEGRINI, Federica",ITA,Women,200m freestyle,W,gold,1
Beijing,2008,aquatics,Swimming,"ISAKOVIC, Sara",SLO,Women,200m freestyle,W,silver,2
Beijing,2008,aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m individual medley,M,bronze,3
Beijing,2008,aquatics,Swimming,"PHELPS, Michael",USA,Men,200m individual medley,M,gold,1
Beijing,2008,aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200m individual medley,M,silver,2
Beijing,2008,aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,200m individual medley,W,bronze,3
Beijing,2008,aquatics,Swimming,"RICE, Stephanie",AUS,Women,200m individual medley,W,gold,1
Beijing,2008,aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m individual medley,W,silver,2
Beijing,2008,aquatics,Swimming,"JENSEN, Larsen",USA,Men,400m freestyle,M,bronze,3
Beijing,2008,aquatics,Swimming,"PARK, Taehwan",KOR,Men,400m freestyle,M,gold,1
Beijing,2008,aquatics,Swimming,"ZHANG, Lin",CHN,Men,400m freestyle,M,silver,2
Beijing,2008,aquatics,Swimming,"JACKSON, Joanne",GBR,Women,400m freestyle,W,bronze,3
Beijing,2008,aquatics,Swimming,"ADLINGTON, Rebecca",GBR,Women,400m freestyle,W,gold,1
Beijing,2008,aquatics,Swimming,"HOFF, Katie",USA,Women,400m freestyle,W,silver,2
Beijing,2008,aquatics,Swimming,"LOCHTE, Ryan",USA,Men,400m individual medley,M,bronze,3
Beijing,2008,aquatics,Swimming,"PHELPS, Michael",USA,Men,400m individual medley,M,gold,1
Beijing,2008,aquatics,Swimming,"CSEH, Laszlo",HUN,Men,400m individual medley,M,silver,2
Beijing,2008,aquatics,Swimming,"HOFF, Katie",USA,Women,400m individual medley,W,bronze,3
Beijing,2008,aquatics,Swimming,"RICE, Stephanie",AUS,Women,400m individual medley,W,gold,1
Beijing,2008,aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,400m individual medley,W,silver,2
Beijing,,aquatics,Swimming,"BRODIE, Leith",AUS,Men,4x100m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"CALLUS, Ashley",AUS,Men,4x100m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"LAUTERSTEIN, Andrew",AUS,Men,4x100m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"MURPHY, Patrick",AUS,Men,4x100m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"SULLIVAN, Eamon",AUS,Men,4x100m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"TARGETT, Matt",AUS,Men,4x100m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"ADRIAN, Nathan",USA,Men,4x100m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"GREVERS, Matt",USA,Men,4x100m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"JONES, Cullen",USA,Men,4x100m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"LEZAK, Jason",USA,Men,4x100m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"PHELPS, Michael",USA,Men,4x100m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"WEBER-GALE, Garrett",USA,Men,4x100m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"WILDMAN-TOBRINER, Ben",USA,Men,4x100m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"BERNARD, Alain",FRA,Men,4x100m freestyle relay,M,silver,2
Beijing,2008,aquatics,Swimming,"BOUSQUET, Frederick",FRA,Men,4x100m freestyle relay,M,silver,2
Beijing,,aquatics,Swimming,"GILOT, Fabien",FRA,Men,4x100m freestyle relay,M,silver,2
Beijing,2008,aquatics,Swimming,"LEVEAUX, Amaury",FRA,Men,4x100m freestyle relay,M,silver,2
,2008,aquatics,Swimming,"MALLET, Gregory",FRA,Men,4x100m freestyle relay,M,silver,2
Beijing,2008,aquatics,Swimming,"STEIMETZ, Boris",FRA,Men,4x100m freestyle relay,M,silver,2
Beijing,2008,aquatics,Swimming,"CAMPBELL, Cate",AUS,Women,4x100m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"MILLS, Alice",AUS,Women,4x100m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"REESE, Shayne",AUS,Women,4x100m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"SCHLANGER, Melanie",AUS,Women,4x100m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,4x100m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"DEKKER, Inge",NED,Women,4x100m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"HEEMSKERK, Femke",NED,Women,4x100m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"KROMOWIDJOJO, Ranomi",NED,Women,4x100m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"SCHREUDER, Hinkelien",NED,Women,4x100m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"VAN ROOIJEN, Manon",NED,Women,4x100m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"VELDHUIS, Marleen",NED,Women,4x100m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,4x100m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"JOYCE, Kara Lynn",USA,Women,4x100m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"NYMEYER, Lacey",USA,Women,4x100m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"SILVER, Emily",USA,Women,4x100m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"SMIT, Julia",USA,Women,4x100m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"FUJII, Takuro",JPN,Men,4x100m medley relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,4x100m medley relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"MIYASHITA, Junichi",JPN,Men,4x100m medley relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"SATO, Hisayoshi",JPN,Men,4x100m medley relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"CROCKER, Ian",USA,Men,4x100m medley relay,M,gold,1
Beijing,2008,aquatics,Swimming,"GANGLOFF, Mark",USA,Men,4x100m medley relay,M,gold,1
Beijing,2008,aquatics,Swimming,"GREVERS, Matt",USA,Men,4x100m medley relay,M,gold,1
Beijing,2008,aquatics,Swimming,"HANSEN, Brendan",USA,Men,4x100m medley relay,M,gold,1
Beijing,2008,aquatics,Swimming,"LEZAK, Jason",USA,Men,4x100m medley relay,M,gold,1
Beijing,2008,aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,4x100m medley relay,M,gold,1
Beijing,2008,aquatics,Swimming,"PHELPS, Michael",USA,Men,4x100m medley relay,M,gold,1
Beijing,2008,aquatics,Swimming,"WEBER-GALE, Garrett",USA,Men,4x100m medley relay,M,gold,1
Beijing,2008,aquatics,Swimming,"DELANEY, Ashley",AUS,Men,4x100m medley relay,M,silver,2
Beijing,2008,aquatics,Swimming,"LAUTERSTEIN, Andrew",AUS,Men,4x100m medley relay,M,silver,2
Beijing,2008,aquatics,Swimming,"PINE, Adam",AUS,Men,4x100m medley relay,M,silver,2
Beijing,2008,aquatics,Swimming,"RICKARD, Brenton",AUS,Men,4x100m medley relay,M,silver,2
Beijing,2008,aquatics,Swimming,"SPRENGER, Christian",AUS,Men,4x100m medley relay,M,silver,2
Beijing,2008,aquatics,Swimming,"STOECKEL, Hayden",AUS,Men,4x100m medley relay,M,silver,2
Beijing,2008,aquatics,Swimming,"SULLIVAN, Eamon",AUS,Men,4x100m medley relay,M,silver,2
Beijing,2008,aquatics,Swimming,"TARGETT, Matt",AUS,Men,4x100m medley relay,M,silver,2
Beijing,2008,aquatics,Swimming,"PANG, Jiaying",CHN,Women,4x100m medley relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"SUN, Ye",CHN,Women,4x100m medley relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"XU, Tianlongzi",CHN,Women,4x100m medley relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"ZHAO, Jing",CHN,Women,4x100m medley relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"ZHOU, Yafei",CHN,Women,4x100m medley relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"GALVEZ, Felicity",AUS,Women,4x100m medley relay,W,gold,1
Beijing,2008,aquatics,Swimming,"JONES, Leisel",AUS,Women,4x100m medley relay,W,gold,1
Beijing,2008,aquatics,Swimming,"REESE, Shayne",AUS,Women,4x100m medley relay,W,gold,1
Beijing,2008,aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,4x100m medley relay,W,gold,1
Beijing,2008,aquatics,Swimming,"SEEBOHM, Emily",AUS,Women,4x100m medley relay,W,gold,1
Beijing,2008,aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,4x100m medley relay,W,gold,1
Beijing,2008,aquatics,Swimming,"WHITE, Tarnee",AUS,Women,4x100m medley relay,W,gold,1
Beijing,2008,aquatics,Swimming,"BREEDEN, Elaine",USA,Women,4x100m medley relay,W,silver,2
Beijing,2008,aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,4x100m medley relay,W,silver,2
Beijing,2008,aquatics,Swimming,"HOELZER, Margaret",USA,Women,4x100m medley relay,W,silver,2
Beijing,,aquatics,Swimming,"JENDRICK, Megan",USA,Women,4x100m medley relay,W,silver,2
Beijing,2008,aquatics,Swimming,"JOYCE, Kara Lynn",USA,Women,4x100m medley relay,W,silver,2
Beijing,2008,aquatics,Swimming,"MAGNUSON, Christine",USA,Women,4x100m medley relay,W,silver,2
Beijing,2008,aquatics,Swimming,"SONI, Rebecca",USA,Women,4x100m medley relay,W,silver,2
Beijing,2008,aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m medley relay,W,silver,2
Beijing,2008,aquatics,Swimming,"BRITS, Grant",AUS,Men,4x200m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"BRODIE, Leith",AUS,Men,4x200m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"FFROST, Nick",AUS,Men,4x200m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"HACKETT, Grant",AUS,Men,4x200m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"MURPHY, Patrick",AUS,Men,4x200m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"PALMER, Kirk",AUS,Men,4x200m freestyle relay,M,bronze,3
Beijing,2008,aquatics,Swimming,"BERENS, Ricky",USA,Men,4x200m freestyle relay,M,gold,1
,2008,aquatics,Swimming,"KELLER, Klete",USA,Men,4x200m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"LOCHTE, Ryan",USA,Men,4x200m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"PHELPS, Michael",USA,Men,4x200m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"VANDERKAAY, Peter",USA,Men,4x200m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"VENDT, Erik",USA,Men,4x200m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"WALTERS, David",USA,Men,4x200m freestyle relay,M,gold,1
Beijing,2008,aquatics,Swimming,"IZOTOV, Danila",RUS,Men,4x200m freestyle relay,M,silver,2
Beijing,2008,aquatics,Swimming,"LAGUNOV, Evgeniy",RUS,Men,4x200m freestyle relay,M,silver,2
Beijing,2008,aquatics,Swimming,"LOBINTSEV, Nikita",RUS,Men,4x200m freestyle relay,M,silver,2
Beijing,2008,aquatics,Swimming,"POLISHCHUK, Mikhail",RUS,Men,4x200m freestyle relay,M,silver,2
Beijing,2008,aquatics,Swimming,"SUKHORUKOV, Alexander",RUS,Men,4x200m freestyle relay,M,silver,2
Beijing,2008,aquatics,Swimming,"BURCKLE, Caroline",USA,Women,4x200m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,4x200m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"HOFF, Katie",USA,Women,4x200m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"MARSHALL, Christine",USA,Women,4x200m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"SCHMITT, Allison",USA,Women,4x200m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"SMIT, Julia",USA,Women,4x200m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"VANDENBERG, Kim",USA,Women,4x200m freestyle relay,W,bronze,3
Beijing,2008,aquatics,Swimming,"BAINBRIDGE, Angie",AUS,Women,4x200m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"BARRATT, Bronte",AUS,Women,4x200m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"DAVENPORT, Lara",AUS,Women,4x200m freestyle relay,W,gold,1
Beijing,,,,,,,,,,
Beijing,,,,,,,,,,
Beijing,2008,aquatics,Swimming,"GALVEZ, Felicity",AUS,Women,4x200m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"MACKENZIE, Linda",AUS,Women,4x200m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"PALMER, Kylie",AUS,Women,4x200m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"RICE, Stephanie",AUS,Women,4x200m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"SCHLANGER, Melanie",AUS,Women,4x200m freestyle relay,W,gold,1
Beijing,2008,aquatics,Swimming,"PANG, Jiaying",CHN,Women,4x200m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"TAN, Miao",CHN,Women,4x200m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"TANG, Jingzhi",CHN,Women,4x200m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"YANG, Yu",CHN,Women,4x200m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"ZHU, Qianwei",CHN,Women,4x200m freestyle relay,W,silver,2
Beijing,2008,aquatics,Swimming,"BERNARD, Alain",FRA,Men,50m freestyle,M,bronze,3
Beijing,2008,aquatics,Swimming,"CIELO FILHO, Cesar",BRA,Men,50m freestyle,M,gold,1
Beijing,2008,aquatics,Swimming,"LEVEAUX, Amaury",FRA,Men,50m freestyle,M,silver,2
Beijing,2008,aquatics,Swimming,"CAMPBELL, Cate",AUS,Women,50m freestyle,W,bronze,3
Beijing,2008,aquatics,Swimming,"STEFFEN, Britta",GER,Women,50m freestyle,W,gold,1
Beijing,2008,aquatics,Swimming,"TORRES, Dara",USA,Women,50m freestyle,W,silver,2
Beijing,2008,aquatics,Swimming,"FRIIS, Lotte",DEN,Women,800m freestyle,W,bronze,3
Beijing,2008,aquatics,Swimming,"ADLINGTON, Rebecca",GBR,Women,800m freestyle,W,gold,1
Beijing,2008,aquatics,Swimming,"FILIPPI, Alessia",ITA,Women,800m freestyle,W,silver,2
Beijing,2008,aquatics,Swimming,"LURZ, Thomas",GER,Men,marathon 10km,M,bronze,3
Beijing,2008,aquatics,Swimming,"VAN DER WEIJDEN, Maarten",NED,Men,marathon 10km,M,gold,1
Beijing,2008,aquatics,Swimming,"DAVIES, David",GBR,Men,marathon 10km,M,silver,2
Beijing,2008,aquatics,Swimming,"PATTEN, Cassandra",GBR,Women,marathon 10km,W,bronze,3
Beijing,2008,aquatics,Swimming,"ILCHENKO, Larisa",RUS,Women,marathon 10km,W,gold,1
Beijing,2008,aquatics,Swimming,"PAYNE, Keri-Anne",GBR,Women,marathon 10km,W,silver,2
Beijing,2008,aquatics,Synchronized S.,"HARADA, Saho",JPN,Women,duet,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"SUZUKI, Emiko",JPN,Women,duet,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"DAVYDOVA, Anastasia",RUS,Women,duet,W,gold,1
Beijing,2008,aquatics,Synchronized S.,"ERMAKOVA, Anastasia",RUS,Women,duet,W,gold,1
Beijing,2008,aquatics,Synchronized S.,"FUENTES, Andrea",ESP,Women,duet,W,silver,2
Beijing,2008,aquatics,Synchronized S.,"MENGUAL, Gemma",ESP,Women,duet,W,silver,2
Beijing,2008,aquatics,Synchronized S.,"GU, Beibei",CHN,Women,team,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"HUANG, Xuechen",CHN,Women,team,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"JIANG, Tingting",CHN,Women,team,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"JIANG, Wenwen",CHN,Women,team,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"LIU, Ou",CHN,Women,team,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"LUO, Xi",CHN,Women,team,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"SUN, Qiuting",CHN,Women,team,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"WANG, Na",CHN,Women,team,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"ZHANG, Xiaohuan",CHN,Women,team,W,bronze,3
Beijing,2008,aquatics,Synchronized S.,"DAVYDOVA, Anastasia",RUS,Women,team,W,gold,1
Beijing,2008,aquatics,Synchronized S.,"ERMAKOVA, Anastasia",RUS,Women,team,W,gold,1
Beijing,,aquatics,Synchronized S.,"GROMOVA, Maria",RUS,Women,team,W,gold,1
Beijing,2008,aquatics,Synchronized S.,"ISHCHENKO, Natalia",RUS,Women,team,W,gold,1
Beijing,2008,aquatics,Synchronized S.,"KHASYANOVA, Elvira",RUS,Women,team,W,gold,1
Beijing,2008,aquatics,Synchronized S.,"KUZHELA, Olga",RUS,Women,team,W,gold,1
Beijing,2008,aquatics,Synchronized S.,"OVCHINNIKOVA, Elena",RUS,Women,team,W,gold,1
Beijing,2008,aquatics,Synchronized S.,"ROMASHINA, Svetlana",RUS,Women,team,W,gold,1
Beijing,2008,aquatics,Synchronized S.,"SHORINA, Anna",RUS,Women,team,W,gold,1
